outbreak,outbreak_day,outbreak_day_av,outbreak_day_md,outbreak_day_sd,outbreak_prob,control_prob,contained_prob,iq_factor,cluster_size,poisson_lambda,num_tests,label,beta,first_case_day,first_case_day_av,first_case_day_md,first_case_day_sd,first_case_inf,first_case_inf_av,first_case_inf_md,first_case_inf_sd,resurgence,resurgence_day,resurgence_day_av,resurgence_day_md,resurgence_day_sd,resurgence_prob,resurgence_control_prob,resurgence_contained_prob
True,34,32.4982618771726,32,5.31877753150874,86.3,13.7,0,0.2,0,0.7,6260,distributed,0.0192,16,13.988,14,3.5997022099057,5,5.051,4,3.97346184076304,True,19,18.957,17,7.64598921003686,100,0,0
True,33,32.7739130434783,33,5.22420931327989,92.0000000000001,8.00000000000001,0,0.2,0,0.75,6260,distributed,0.0192,17,14.851,14,4.16494885922985,5,4.892,4,3.80451521221824,True,18,18.639,18,6.15001455282831,100,0,0
True,39,35.4705075445816,36,4.49929363640822,72.9,27,0.1,0.2,0,0.8,6260,distributed,0.0192,20,18.388,18,4.30899709909394,4,4.698,4,3.76441177343818,True,23,23.8298298298298,22,8.38793350591018,99.9000000000001,0.1,0
True,32,31.2724358974359,31,5.52418235104529,93.6000000000001,6.3,0.1,0.2,0,0.85,6260,distributed,0.0192,15,13.294,13,3.38490236195965,5,5.486,5,3.73735253889702,True,15,16.4054054054054,15,6.40185868364932,99.9000000000001,0.1,0
True,33,32.9659936238045,33,5.0101821717599,94.1000000000001,5.90000000000001,0,0.2,0,0.9,6260,distributed,0.0192,17,15.832,16,3.32592483378684,5,5.862,5,4.20463506145302,True,16,18.215,18,5.64134514101025,100,0,0
True,32,31.8721649484536,32,5.16771784099444,97.0000000000001,3,0,0.2,0,0.95,6260,distributed,0.0192,17,14.407,14,3.75011346495009,7,5.362,4,3.99986949787115,True,18,16.9,17,4.96507804571086,100,0,0
True,29,29.1832139201638,29,5.63239321558745,97.7000000000001,2.3,0,0.2,0,1,6260,distributed,0.0192,13,11.278,11,3.60343114267499,5,5.768,5,4.42065334537781,True,13,14.004,13,5.43102053025028,100,0,0
True,33,33.0356394129979,33,4.79416883096854,95.4000000000001,4.6,0,0.2,0,1.05,6260,distributed,0.0192,17,15.525,15,2.91879684116589,4,5.417,5,3.95134293626863,True,19,18.362,18,5.44471817452474,100,0,0
True,34,33.1107491856678,33,5.08758293202053,92.1000000000001,7.90000000000001,0,0.2,0,1.1,6260,distributed,0.0192,17,15.443,15,3.5722193381706,5,5.262,4,3.82378817404939,True,18,18.597,18.5,6.1582944879244,100,0,0
True,32,31.6087866108787,31.5,5.58180754909505,95.6000000000001,4.4,0,0.2,0,1.15,6260,distributed,0.0192,15,13.187,13,3.89024819259646,5,4.932,4,3.73408301996621,True,18,16.8064192577733,17,5.92087910236179,99.7000000000001,0.3,0
True,27,27.7891019172553,27,5.40479682870154,99.1000000000001,0.9,0,0.2,0,1.2,6260,distributed,0.0192,11,10.313,10,2.69165952527432,7,5.871,5,3.84114032547628,True,12,11.8898898898899,11,4.81986711506601,99.9000000000001,0.1,0
True,26,26.9298597194389,26,5.1201094932439,99.8000000000001,0.2,0,0.2,0,1.25,6260,distributed,0.0192,11,9.846,10,2.44382568936494,6,5.949,5,3.9110611092132,True,10,11.2562562562563,10,4.41224050394616,99.9000000000001,0.1,0
True,28,28.468875502008,28,4.8619532596022,99.6000000000001,0.4,0,0.2,0,1.3,6260,distributed,0.0192,13,12.182,12,2.63417463354273,7,6.567,6,4.05875732213691,True,13,13.066,12,4.31412146328775,100,0,0
True,27,27.7497487437186,27,4.89022072414325,99.5000000000001,0.5,0,0.2,0,1.35,6260,distributed,0.0192,11,11.036,11,2.4590046766934,5,6.05,5,3.94556713287203,True,11,12.436873747495,12,4.74347173431873,99.8000000000001,0.2,0
True,29,29.5783619817998,29,4.8286280749671,98.9000000000001,1.1,0,0.2,0,1.4,6260,distributed,0.0192,15,13.282,13,3.04244572671395,5,6.321,6,4.04029194489705,True,14,14.4214214214214,14,4.29465081318479,99.9000000000001,0.1,0
